0 1 16 2596 0
1 2 16 1298 3
0 0 16 1958 1
1 1 16 1320 4
0 2 16 1925 0
1 0 16 946 3
0 1 16 2090 1
1 2 16 1045 4
0 0 16 2057 0
1 1 16 1023 3
0 2 16 1837 1
1 0 16 891 4
0 1 16 2013 0
1 2 16 957 3
0 0 16 1562 1
1 1 16 924 4
0 2 16 1848 0
1 0 16 748 3
0 1 16 1584 1
1 2 16 814 4
0 0 16 1573 0
1 1 16 913 3
0 2 16 1859 1
1 0 16 682 4
0 1 16 1551 0
1 2 16 825 3
0 0 16 1518 1
1 1 16 935 4
0 2 16 1815 0
1 0 16 770 3
0 1 16 1606 1
1 2 16 803 4
0 0 16 1496 0
1 1 16 858 3
0 2 16 1694 1
1 0 16 682 4
0 1 16 1507 0
1 2 16 803 3
0 0 16 1507 1
1 1 16 924 4
0 2 16 1540 0
1 0 16 693 3
0 1 16 1683 1
1 2 16 814 4
0 0 16 1485 0
1 1 16 858 3
0 2 16 1496 1
1 0 16 693 4
0 1 16 1716 0
1 2 16 803 3
0 0 16 1518 1
1 1 16 770 4
0 2 16 1540 0
1 0 16 693 3
0 1 16 1496 1
1 2 16 748 4
0 0 16 1683 0
1 1 16 781 3
0 2 16 1540 1
1 0 16 693 4
0 1 16 1507 0
1 2 16 803 3
0 0 16 1683 1
1 1 16 770 4
0 2 16 1507 0
1 0 16 693 3
0 1 16 1518 1
1 2 16 814 4
0 0 16 1683 0
1 1 16 770 3
0 2 16 1518 1
1 0 16 693 4
0 1 16 1496 0
1 2 16 814 3
0 0 16 1529 1
1 1 16 770 4
0 2 16 1694 0
1 0 16 693 3
0 1 16 1507 1
1 2 16 814 4
0 0 16 1496 0
1 1 16 781 3
0 2 16 1507 1
1 0 16 1100 4
0 1 16 1584 0
1 2 16 792 3
0 0 16 1771 1
1 1 16 770 4
0 2 16 1529 0
1 0 16 693 3
0 1 16 1683 1
1 2 16 825 4
0 0 16 1496 0
1 1 16 770 3
0 2 16 1507 1
1 0 16 682 4
0 1 16 1683 0
1 2 16 825 3
0 0 16 1507 1
1 1 16 770 4
0 2 16 1540 0
1 0 16 693 3
0 1 16 1507 1
1 2 16 825 4
0 0 16 1672 0
1 1 16 781 3
0 2 16 1507 1
1 0 16 693 4
0 1 16 1496 0
1 2 16 825 3
0 0 16 1529 1
1 1 16 770 4
0 2 16 1529 0
1 0 16 693 3
0 1 16 1683 1
1 2 16 803 4
0 0 16 1496 0
1 1 16 770 3
0 2 16 1529 1
1 0 16 693 4
0 1 16 1518 0
1 2 16 836 3
0 0 16 1672 1
1 1 16 770 4
0 2 16 1518 0
1 0 16 693 3
0 1 16 1507 1
1 2 16 825 4
0 0 16 1474 0
1 1 16 770 3
0 2 16 1683 1
1 0 16 682 4
0 1 16 1485 0
1 2 16 781 3
0 0 16 1496 1
1 1 16 781 4
0 2 16 1749 0
1 0 16 682 3
0 1 16 1507 1
1 2 16 803 4
0 0 16 1485 0
1 1 16 770 3
0 2 16 1683 1
1 0 16 682 4
0 1 16 1507 0
1 2 16 803 3
0 0 16 1496 1
1 1 16 770 4
0 2 16 1529 0
1 0 16 693 3
0 1 16 1705 1
1 2 16 803 4
0 0 16 1496 0
1 1 16 770 3
0 2 16 1496 1
1 0 16 693 4
0 1 16 1705 0
1 2 16 814 3
0 0 16 1507 1
1 1 16 770 4
0 2 16 1529 0
1 0 16 682 3
0 1 16 1694 1
1 2 16 803 4
0 0 16 1496 0
1 1 16 781 3
0 2 16 1529 1
1 0 16 693 4
0 1 16 1716 0
1 2 16 803 3
0 0 16 1507 1
1 1 16 770 4
0 2 16 1540 0
1 0 16 693 3
0 1 16 1496 1
1 2 16 748 4
0 0 16 1661 0
1 1 16 770 3
0 2 16 1496 1
1 0 16 682 4
0 1 16 1518 0
1 2 16 803 3
0 0 16 1496 1
1 1 16 770 4
0 2 16 1738 0
1 0 16 693 3
0 1 16 1518 1
1 2 16 748 4
0 0 16 1496 0
1 1 16 781 3
0 2 16 1705 1
1 0 16 682 4
0 1 16 1496 0
1 2 16 803 3
0 0 16 1507 1
1 1 16 726 4
0 2 16 1694 0
1 0 16 671 3
0 1 16 1507 1
1 2 16 803 4
0 0 16 1485 0
1 1 16 737 3
0 2 16 1496 1
1 0 16 693 4
0 1 16 1507 0
1 2 16 825 3
0 0 16 1683 1
1 1 16 770 4
0 2 16 1496 0
1 0 16 693 3
0 1 16 1496 1
1 2 16 803 4
0 0 16 1485 0
1 1 16 781 3
0 2 16 1705 1
1 0 16 682 4
0 1 16 1507 0
1 2 16 803 3
0 0 16 1496 1
1 1 16 770 4
0 2 16 1705 0
1 0 16 693 3
0 1 16 1507 1
1 2 16 803 4
0 0 16 1485 0
1 1 16 781 3
0 2 16 1683 1
1 0 16 682 4
0 1 16 1518 0
1 2 16 814 3
0 0 16 1496 1
1 1 16 770 4
0 2 16 1529 0
1 0 16 693 3
0 1 16 1705 1
1 2 16 803 4
0 0 16 1485 0
1 1 16 770 3
0 2 16 1507 1
1 0 16 682 4
0 1 16 1705 0
1 2 16 814 3
0 0 16 1507 1
1 1 16 770 4
0 2 16 1529 0
1 0 16 682 3
0 1 16 1507 1
1 2 16 803 4
0 0 16 1683 0
1 1 16 781 3
0 2 16 1496 1
1 0 16 682 4
0 1 16 1507 0
1 2 16 814 3
0 0 16 1496 1
1 1 16 781 4
0 2 16 1518 0
1 0 16 682 3
0 1 16 1694 1
1 2 16 803 4
0 0 16 1496 0
1 1 16 781 3
0 2 16 1496 1
1 0 16 682 4
0 1 16 1716 0
1 2 16 803 3
0 0 16 1496 1
1 1 16 770 4
0 2 16 1529 0
1 0 16 693 3
0 1 16 1507 1
1 2 16 803 4
0 0 16 1683 0
1 1 16 781 3
0 2 16 1496 1
1 0 16 682 4
0 1 16 1507 0
1 2 16 814 3
0 0 16 1672 1
1 1 16 770 4
0 2 16 1518 0
1 0 16 682 3
0 1 16 1496 1
1 2 16 803 4
0 0 16 1496 0
1 1 16 770 3
0 2 16 1496 1
1 0 16 682 4
0 1 16 1716 0
1 2 16 814 3
0 0 16 1496 1
1 1 16 781 4
0 2 16 1496 0
1 0 16 682 3
0 1 16 1507 1
1 2 16 803 4
0 0 16 1694 0
1 1 16 781 3
0 2 16 1496 1
1 0 16 682 4
0 1 16 1518 0
1 2 16 814 3
0 0 16 1507 1
1 1 16 770 4
0 2 16 1727 0
1 0 16 715 3
0 1 16 1562 1
1 2 16 726 4
0 0 16 1485 0
1 1 16 759 3
0 2 16 1507 1
1 0 16 814 4
0 1 16 1496 0
1 2 16 682 3
0 0 16 1496 1
1 1 16 748 4
0 2 16 1529 0
1 0 16 682 3
0 1 16 1683 1
1 2 16 770 4
0 0 16 1474 0
1 1 16 748 3
0 2 16 1507 1
1 0 16 682 4
0 1 16 1496 0
1 2 16 803 3
0 0 16 1496 1
1 1 16 726 4
0 2 16 1683 0
1 0 16 671 3
0 1 16 1496 1
1 2 16 748 4
0 0 16 1485 0
1 1 16 737 3
0 2 16 1507 1
1 0 16 693 4
0 1 16 1496 0
1 2 16 803 3
0 0 16 1507 1
1 1 16 726 4
0 2 16 1496 0
1 0 16 682 3
0 1 16 1496 1
1 2 16 803 4
0 0 16 1485 0
1 1 16 737 3
0 2 16 1507 1
1 0 16 693 4
0 1 16 1683 0
1 2 16 803 3
0 0 16 1496 1
1 1 16 726 4
0 2 16 1507 0
1 0 16 693 3
0 1 16 1496 1
1 2 16 803 4
0 0 16 1485 0
1 1 16 737 3
0 2 16 1507 1
1 0 16 693 4
0 1 16 1507 0
1 2 16 803 3
0 0 16 1672 1
1 1 16 737 4
0 2 16 1507 0
1 0 16 671 3
0 1 16 1496 1
1 2 16 803 4
0 0 16 1474 0
1 1 16 737 3
0 2 16 1694 1
1 0 16 682 4
0 1 16 1496 0
1 2 16 803 3
0 0 16 1496 1
1 1 16 726 4
0 2 16 1694 0
1 0 16 671 3
0 1 16 1485 1
1 2 16 803 4
0 0 16 1507 0
1 1 16 737 3
0 2 16 1507 1
1 0 16 682 4
0 1 16 1496 0
1 2 16 803 3
0 0 16 1496 1
1 1 16 726 4
0 2 16 1496 0
1 0 16 682 3
0 1 16 1507 1
1 2 16 803 4
0 0 16 1463 0
1 1 16 737 3
0 2 16 1705 1
1 0 16 682 4
0 1 16 1507 0
1 2 16 803 3
0 0 16 1496 1
1 1 16 726 4
0 2 16 1683 0
1 0 16 682 3
0 1 16 1496 1
1 2 16 803 4
0 0 16 1485 0
1 1 16 737 3
0 2 16 1507 1
1 0 16 682 4
0 1 16 1683 0
1 2 16 803 3
0 0 16 1496 1
1 1 16 737 4
0 2 16 1507 0
1 0 16 671 3
0 1 16 1496 1
1 2 16 803 4
0 0 16 1474 0
1 1 16 737 3
0 2 16 1683 1
1 0 16 682 4
0 1 16 1507 0
1 2 16 803 3
0 0 16 1496 1
1 1 16 737 4
0 2 16 1683 0
1 0 16 682 3
0 1 16 1496 1
1 2 16 748 4
0 0 16 1485 0
1 1 16 737 3
0 2 16 1705 1
1 0 16 682 4
0 1 16 1496 0
1 2 16 803 3
0 0 16 1496 1
1 1 16 737 4
0 2 16 1694 0
1 0 16 671 3
0 1 16 1496 1
1 2 16 803 4
0 0 16 1507 0
1 1 16 737 3
0 2 16 1705 1
1 0 16 682 4
0 1 16 1496 0
1 2 16 803 3
0 0 16 1496 1
1 1 16 737 4
0 2 16 1694 0
1 0 16 693 3
0 1 16 1496 1
1 2 16 803 4
0 0 16 1485 0
1 1 16 737 3
0 2 16 1507 1
1 0 16 693 4
0 1 16 1683 0
1 2 16 803 3
0 0 16 1507 1
1 1 16 726 4
0 2 16 1518 0
1 0 16 693 3
0 1 16 1507 1
1 2 16 814 4
0 0 16 1485 0
1 1 16 737 3
0 2 16 1507 1
1 0 16 693 4
0 1 16 1716 0
1 2 16 792 3
0 0 16 1507 1
1 1 16 770 4
0 2 16 1540 0
1 0 16 693 3
0 1 16 1705 1
1 2 16 737 4
0 0 16 1507 0
1 1 16 781 3
0 2 16 1496 1
1 0 16 693 4
0 1 16 1705 0
1 2 16 814 3
0 0 16 1496 1
1 1 16 781 4
0 2 16 1540 0
1 0 16 693 3
0 1 16 1496 1
1 2 16 748 4
0 0 16 1485 0
1 1 16 770 3
0 2 16 1518 1
1 0 16 682 4
0 1 16 1496 0
1 2 16 803 3
0 0 16 1507 1
1 1 16 726 4
0 2 16 1496 0
1 0 16 682 3
0 1 16 1507 1
1 2 16 803 4
0 0 16 1694 0
1 1 16 737 3
0 2 16 1529 1
1 0 16 682 4
0 1 16 1485 0
1 2 16 803 3
0 0 16 1496 1
1 1 16 737 4
0 2 16 1507 0
1 0 16 671 3
0 1 16 1507 1
1 2 16 803 4
0 0 16 1485 0
1 1 16 770 3
0 2 16 1705 1
1 0 16 693 4
0 1 16 1507 0
1 2 16 814 3
0 0 16 1496 1
1 1 16 781 4
0 2 16 1738 0
1 0 16 693 3
0 1 16 1496 1
1 2 16 737 4
0 0 16 1496 0
1 1 16 781 3
0 2 16 1507 1
1 0 16 682 4
0 1 16 1496 0
1 2 16 792 3
0 0 16 1496 1
1 1 16 770 4
0 2 16 1507 0
1 0 16 682 3
0 1 16 1507 1
1 2 16 803 4
0 0 16 1474 0
1 1 16 737 3
0 2 16 1705 1
1 0 16 682 4
0 1 16 1496 0
1 2 16 803 3
0 0 16 1496 1
1 1 16 726 4
0 2 16 1694 0
1 0 16 682 3
0 1 16 1496 1
1 2 16 803 4
0 0 16 1485 0
1 1 16 737 3
0 2 16 1694 1
1 0 16 693 4
0 1 16 1496 0
1 2 16 803 3
0 0 16 1496 1
1 1 16 726 4
0 2 16 1705 0
1 0 16 682 3
0 1 16 1507 1
1 2 16 803 4
0 0 16 1496 0
1 1 16 737 3
0 2 16 1529 1
1 0 16 682 4
0 1 16 1683 0
1 2 16 803 3
0 0 16 1496 1
1 1 16 737 4
0 2 16 1507 0
1 0 16 682 3
0 1 16 1683 1
1 2 16 803 4
0 0 16 1496 0
1 1 16 737 3
0 2 16 1529 1
1 0 16 682 4
0 1 16 1485 0
1 2 16 803 3
0 0 16 1496 1
1 1 16 737 4
0 2 16 1507 0
1 0 16 671 3
0 1 16 1496 1
1 2 16 803 4
0 0 16 1694 0
1 1 16 737 3
0 2 16 1529 1
1 0 16 693 4
0 1 16 1496 0
1 2 16 803 3
0 0 16 1496 1
1 1 16 726 4
0 2 16 1496 0
1 0 16 682 3
0 1 16 1507 1
1 2 16 803 4
0 0 16 1694 0
1 1 16 737 3
0 2 16 1529 1
1 0 16 682 4
0 1 16 1485 0
1 2 16 803 3
0 0 16 1496 1
1 1 16 726 4
0 2 16 1705 0
1 0 16 682 3
0 1 16 1496 1
1 2 16 704 4
0 0 16 1551 0
1 1 16 759 3
0 2 16 1485 1
1 0 16 704 4
0 1 16 1694 0
1 2 16 770 3
0 0 16 1496 1
1 1 16 759 4
0 2 16 1507 0
1 0 16 693 3
0 1 16 1672 1
1 2 16 792 4
0 0 16 1485 0
1 1 16 748 3
0 2 16 1529 1
1 0 16 682 4
0 1 16 1485 0
1 2 16 682 3
0 0 16 1485 1
1 1 16 737 4
0 2 16 1496 0
1 0 16 693 3
0 1 16 1496 1
1 2 16 803 4
0 0 16 1683 0
1 1 16 737 3
0 2 16 1507 1
1 0 16 682 4
0 1 16 1485 0
